title;type;authors;doi;cite_number;volume;issue;date
Bayesian Inference and Life Testing Plan for the Weibull Distribution in Presence of Progressive Censoring;article;Debasis Kundu;/doi/abs/10.1198/004017008000000217;132;50;2;2018
Multivariate Exponentially Weighted Moving Covariance Matrix;article;Douglas M. Hawkins - Edgard M. Maboudou-Tchao;/doi/abs/10.1198/004017008000000163;65;50;2;2018
Estimation of Process Parameters to Determine the Optimum Diagnosis Interval for Control of Defective Items;article;Tirthankar Dasgupta - Abhyuday Mandal;/doi/abs/10.1198/004017008000000118;9;50;2;2018
Bayesian Inference for Multivariate Ordinal Data Using Parameter Expansion;article;Earl Lawrence- Derek Bingham- Chuanhai Liu - Vijayan N. Nair;/doi/abs/10.1198/004017008000000064;21;50;2;2018
Bayesian Hierarchical Modeling for Integrating Low-Accuracy and High-Accuracy Experiments;article;Peter Z. G. Qian - C. F. Jeff Wu;/doi/abs/10.1198/004017008000000082;191;50;2;2018
Using Orthogonal Arrays in the Sensitivity Analysis of Computer Models;article;Max D. Morris- Leslie M. Moore - Michael D. McKay;/doi/abs/10.1198/004017008000000208;31;50;2;2018
Loss Function Approaches to Predict a Spatial Quantile and Its Exceedance Region;article;Jian Zhang- Peter F. Craigmile - Noel Cressie;/doi/abs/10.1198/004017008000000226;21;50;2;2018
A Note on Computing the Probability and Critical Values for the Half-Normal Plot;article;Georges H. Guirguis;/doi/abs/10.1198/004017008000000109;0;50;2;2018
Correction;correction;NA;/doi/abs/10.1198/004017008000000235;0;50;2;2018
Letter to the Editor Response to Easterling's Review of Modern Experimental Design;letter;Thomas P. Ryan;/doi/abs/10.1198/004017008000000181;0;50;2;2018
Book Reviews;book review;NA;/doi/abs/10.1198/004017008000000172;0;50;2;2018
Technometrics at Fifty;article;David M Steinberg;/doi/abs/10.1198/004017008000000037;0;50;1;2018
Technometrics;article;David M Steinberg - Søren Bisgaard;/doi/abs/10.1198/004017008000000019;1;50;1;2018
Evaluating Experiments for Estimating the Bit Failure Cross-Section of Semiconductors Using a Colored Spectrum Neutron Beam;article;Nicolas W Hengartner- Sarah E Michalak- Bruce E Takala - Stephen A Wender;/doi/abs/10.1198/004017007000000461;3;50;1;2018
A Critical Assessment of Two-Stage Group Screening Through Industrial Experimentation;article;A. E Vine- S. M Lewis- A. M Dean - D Brunson;/doi/abs/10.1198/004017007000000489;9;50;1;2018
New E(S2)-Optimal Supersaturated Designs Constructed From Incomplete Block Designs;article;Nam-Ky Nguyen - Ching-Shui Cheng;/doi/abs/10.1198/004017007000000452;33;50;1;2018
The False Discovery Rate for Multiple Testing in Factorial Experiments;article;Maria Tripolski Kimel- Yoav Benjamini - David M Steinberg;/doi/abs/10.1198/004017007000000443;6;50;1;2018
Sequential Change-Point Detection Methods for Nonstationary Time Series;article;Hyunyoung Choi- Hernando Ombao - Bonnie Ray;/doi/abs/10.1198/004017007000000434;16;50;1;2018
Cramer–von Mises Tests for the Compatibility of Two Software Operating Environments;article;D. R Jeske- R. A Lockhart- M. A Stephens - Q Zhang;/doi/abs/10.1198/004017007000000335;1;50;1;2018
Avoiding Problems With Normal Approximation Confidence Intervals for Probabilities;article;Yili Hong- William Q Meeker - Luis A Escobar;/doi/abs/10.1198/004017007000000470;7;50;1;2018
Normal-Based Methods for a Gamma Distribution;article;K Krishnamoorthy- Thomas Mathew - Shubhabrata Mukherjee;/doi/abs/10.1198/004017007000000353;65;50;1;2018
On the Reliability of the Self-Dual k-Out-of-n Systems;article;Francesc Carreras- Josep Freixas - María Albina Puente;/doi/abs/10.1198/004017007000000137;1;50;1;2018
Letter to the Editor;article;Mário de Castro- Manuel Galea-Rojas - Heleno Bolfarine;/doi/abs/10.1198/004017008000000028;2;50;1;2018
Statistical Monitoring of Clinical Trials;book review;Abdulkadir Hussein;/doi/abs/10.1198/tech.2008.s526;1;50;1;2018
Reliability and Risk: A Bayesian Perspective;book review;Subir Ghosh;/doi/abs/10.1198/tech.2008.s527;1;50;1;2018
Multidimensional Nonlinear Descriptive Analysis (MUNDA);book review;Thomas Burr;/doi/abs/10.1198/tech.2008.s528;0;50;1;2018
Introductory Statistical Inference;book review;T. I Katsaounis;/doi/abs/10.1198/tech.2008.s529;0;50;1;2018
Statistical Design of Experiments With Engineering Applications;book review;Dean V Neubauer;/doi/abs/10.1198/tech.2008.s530;3;50;1;2018
Probability: Statistics: and Reliability for Engineers and Scientists;book review;Weiming Ke;/doi/abs/10.1198/tech.2008.s531;0;50;1;2018
Learning SAS by Example: A Programmer's Guide;book review;Melinda Holt;/doi/abs/10.1198/tech.2008.s532;0;50;1;2018
Data Preparation for Analytics Using SAS;book review;Maliha S Nash;/doi/abs/10.1198/tech.2008.s533;0;50;1;2018
The Cross-Entropy Method;book review;David E Booth;/doi/abs/10.1198/tech.2008.s534;4;50;1;2018
Process Control Performance Assessment: From Theoryto Implementation;book review;J. Douglas Barrett;/doi/abs/10.1198/tech.2008.s535;0;50;1;2018
Linear and Generalized Linear Mixed Models and Their Applications;book review;Donald E Myers;/doi/abs/10.1198/tech.2008.s536;1;50;1;2018
The Statistics of Gene Mapping;book review;Xianggui Qu;/doi/abs/10.1198/tech.2008.s537;0;50;1;2018
Life Cycle Reliability Engineering;book review;H. K. Tony Ng;/doi/abs/10.1198/tech.2008.s538;1;50;1;2018
Chemical Process Performance Evaluation;book review;Dean V Neubauer;/doi/abs/10.1198/tech.2008.s539;0;50;1;2018
Pharmaceutical Statistics Using SAS® A Practical Guide;book review;Michael R Chernick;/doi/abs/10.1198/tech.2008.s540;0;50;1;2018
A Handbook of Statistical Analysis Using Stata;book review;S. E Ahmed;/doi/abs/10.1198/tech.2008.s541;0;50;1;2018
Markov Chain Monte Carlo: Stochastic Simulation for Bayesian Inference;book review;S. E Ahmed;/doi/abs/10.1198/tech.2008.s542;0;50;1;2018
Bayesian Networks and Decision Graphs;book review;S. E Ahmed;/doi/abs/10.1198/tech.2008.s543;0;50;1;2018
Univariate and Multivariate General Linear Models—Theory and Applications With SAS;book review;S. E Ahmed;/doi/abs/10.1198/tech.2008.s544;0;50;1;2018
Forthcoming Reviews;book review;NA;/doi/abs/10.1198/tech.2008.s545;0;50;1;2018
Correction;correction;NA;/doi/abs/10.1198/004017008000000046;0;50;1;2018
The 2006 Technometrics Prizes;article;NA;/doi/abs/10.1198/tech.2008.s546;0;50;1;2018
Inferring the Interactions in Complex Manufacturing Processes Using Graphical Models;article;Li Zeng - Shiyu Zhou;/doi/abs/10.1198/004017007000000317;14;49;4;2017
Closed-Loop System Identification for Small Samples With Constraints;article;O. Arda Vanli - Enrique Del Castillo;/doi/abs/10.1198/004017007000000146;4;49;4;2017
Monitoring General Linear Profiles Using Multivariate Exponentially Weighted Moving Average Schemes;article;Changliang Zou- Fugee Tsung - Zhaojun Wang;/doi/abs/10.1198/004017007000000164;182;49;4;2017
Sample Size Determination for Achieving Stability of Double Multivariate Exponentially Weighted Moving Average Controller;article;Sheng-Tsaing Tseng- Jen Tang - Chien-Hua Lin;/doi/abs/10.1198/004017007000000326;6;49;4;2017
Graphical Estimators From Probability Plots With Right-Censored Data;article;Anupap Somboonsavatdee- Vijayan N Nair - Ananda Sen;/doi/abs/10.1198/004017007000000344;5;49;4;2017
An Efficient Variable Selection Approach for Analyzing Designed Experiments;article;Ming Yuan- V. Roshan Joseph - Yi Lin;/doi/abs/10.1198/004017007000000173;43;49;4;2017
Optimal Compound Orthogonal Arrays and Single Arrays for Robust Parameter Design Experiments;article;Yu Zhu- Peng Zeng - Kristofer Jennings;/doi/abs/10.1198/004017007000000029;7;49;4;2017
Nonregular Designs With Desirable Projection Properties;article;J. L Loeppky- R. R Sitter - B Tang;/doi/abs/10.1198/004017007000000100;24;49;4;2017
An Approach to Producing Space–Time Covariance Functions on Spheres;article;Mikyoung Jun - Michael L Stein;/doi/abs/10.1198/004017007000000155;72;49;4;2017
Diagnostics for the Scale of Functional Predictors in Generalized Linear Models;article;Elizabeth J Malloy- Edward J Bedrick - Tim Goldsmith;/doi/abs/10.1198/004017007000000362;0;49;4;2017
A Manager's Guide to the Design and Conduct of Clinical Trials;book review;Ashok Singh;/doi/abs/10.1198/tech.2007.s682;0;49;4;2017
Benchmarking: Temporal Distribution: and Reconciliation Methods for Time Series;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s683;0;49;4;2017
Extreme Value Theory: An Introduction;book review;George Michailidis - Stilian Stoev;/doi/abs/10.1198/tech.2007.s684;1;49;4;2017
Operational Risk: Modeling Analytics;book review;Kristina Sendova;/doi/abs/10.1198/tech.2007.s685;0;49;4;2017
Cancer Diagnostics With DNA Microarrays;book review;David E Booth;/doi/abs/10.1198/tech.2007.s686;0;49;4;2017
Diagnosis and Fault-Tolerant Control;book review;J. Douglas Barrett;/doi/abs/10.1198/tech.2007.s687;2;49;4;2017
Springer Handbook of Engineering Statistics;book review;Shin Ta Liu;/doi/abs/10.1198/tech.2007.s688;1;49;4;2017
Advanced Fuzzy Logic Technologies in Industrial Applications;book review;J. Douglas Barrett;/doi/abs/10.1198/tech.2007.s689;1;49;4;2017
Actuarial Theory for Dependent Risks: Measures: Orders: and Models;book review;Collin Carbno;/doi/abs/10.1198/tech.2007.s690;0;49;4;2017
Business Statistics: Contemporary Decision Making;book review;Collin Carbno;/doi/abs/10.1198/tech.2007.s691;1;49;4;2017
Robust Statistical Methods With R;book review;David J Olive;/doi/abs/10.1198/tech.2007.s692;0;49;4;2017
Thinking Statistically (Elephants Go to School);book review;Collin Carbno;/doi/abs/10.1198/tech.2007.s693;0;49;4;2017
Reliability and Risk Models: Setting Reliability Requirements;book review;Weiming Ke;/doi/abs/10.1198/tech.2007.s694;0;49;4;2017
Modern Experimental Design;book review;Robert G Easterling;/doi/abs/10.1198/tech.2007.s695;0;49;4;2017
Advances in Economics and Econometrics: Theory and Applications: Ninth World Congress: Vol. II;book review;José A Ordaz;/doi/abs/10.1198/tech.2007.s696;0;49;4;2017
Data Mining Methods and Models;book review;David E Booth;/doi/abs/10.1198/tech.2007.s697;1;49;4;2017
Response Surfaces: Mixtures and Ridge Analyses;book review;NA;/doi/abs/10.1198/tech.2007.s698;0;49;4;2017
Handbook of Parametric and Nonparametric Statistical Procedures: Introduction to Linear Regression;book review;NA;/doi/abs/10.1198/tech.2007.s699;0;49;4;2017
Response Surface Methodology and Related Topics;book review;NA;/doi/abs/10.1198/tech.2007.s700;0;49;4;2017
Chance and Choice: Memorabilia;book review;NA;/doi/abs/10.1198/tech.2007.s701;0;49;4;2017
Methods and Models in Statistics: in Honour of Professor John Nelder: FRS;book review;NA;/doi/abs/10.1198/tech.2007.s702;0;49;4;2017
Forthcoming Reviews;book review;NA;/doi/abs/10.1198/tech.2007.s703;0;49;4;2017
Announcement of Ziegel Prize;article;NA;/doi/abs/10.1198/004017007000000407;0;49;4;2017
Editorial Collaborators;article;NA;/doi/abs/10.1198/tech.2007.s704;0;49;4;2017
Index to Volume 49 (2007);article;NA;/doi/abs/10.1198/004017007000000416;0;49;4;2017
Embracing Statistical Challenges in the Information Technology Age;article;Bin Yu;/doi/abs/10.1198/004017007000000254;9;49;3;2017
Statistical Principles in Image Modeling;article;Ying Nian Wu- Jinhui Li- Ziqiang Liu - Song-Chun Zhu;/doi/abs/10.1198/004017007000000236;3;49;3;2017
Fingerprint-Based Recognition;article;Sarat C Dass - Anil K Jain;/doi/abs/10.1198/004017007000000272;18;49;3;2017
Statistics for Digital Human Motion Modeling in Ergonomics;article;Julian Faraway - Matthew P Reed;/doi/abs/10.1198/004017007000000281;26;49;3;2017
Large-Scale Bayesian Logistic Regression for Text Categorization;article;Alexander Genkin- David D Lewis - David Madigan;/doi/abs/10.1198/004017007000000245;319;49;3;2017
A Statistical View of the Transient Signals That Support a Wireless Call;article;A Buvaneswari- John M Graybeal- David A James- Diane Lambert- Chuanhai Liu - W. Michael MacDonald;/doi/abs/10.1198/004017007000000263;1;49;3;2017
Statistical Aspects of the Analysis of Data Networks;article;Lorraine Denby- James M Landwehr- Colin L Mallows- Jean Meloche- John Tuck- Bowei Xi- George Michailidis - Vijayan N Nair;/doi/abs/10.1198/004017007000000290;10;49;3;2017
Secure: Privacy-Preserving Analysis of Distributed Databases;article;Alan F Karr- William J Fulp- Francisco Vera- S. Stanley Young- Xiaodong Lin - Jerome P Reiter;/doi/abs/10.1198/004017007000000209;35;49;3;2017
Analysis of Data Streams: Computational and Algorithmic Challenges;article;A. C Gilbert - M. J Strauss;/doi/abs/10.1198/004017007000000308;9;49;3;2017
Independent Component Analysis: A Tutorial Introduction;book review;NA;/doi/abs/10.1198/004017007000000191;1;49;3;2017
A Modern Introduction to Probability and Statistics;book review;Arthur B Yeh;/doi/abs/10.1198/tech.2007.s502;0;49;3;2017
Precedence-Type Tests and Applications;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s503;0;49;3;2017
Modeling Financial Time Series With S–PLUS;book review;Stergios B Fotopoulos;/doi/abs/10.1198/tech.2007.s504;0;49;3;2017
Generalized Additive Models: An Introduction With R;book review;Alan Y Chiang;/doi/abs/10.1198/tech.2007.s505;5;49;3;2017
Models for Intensive Longitudinal Data;book review;Xiaoming Sheng;/doi/abs/10.1198/tech.2007.s506;0;49;3;2017
Statistical Matching: Theory and Practice;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s507;0;49;3;2017
Introduction to Statistics for Forensic Scientists;book review;Hesham M Fahmy;/doi/abs/10.1198/tech.2007.s508;0;49;3;2017
Counting Processes and Survival Analysis;book review;Shin Ta Liu;/doi/abs/10.1198/tech.2007.s509;1;49;3;2017
Celebrating Statistics: Papers in Honour of Sir David Cox on His 80th Birthday;book review;Subir Ghosh;/doi/abs/10.1198/tech.2007.s510;0;49;3;2017
Measures: Integrals and Martingales;book review;Jihnhee Yu;/doi/abs/10.1198/tech.2007.s511;0;49;3;2017
Fundamentals of Actuarial Mathematics;book review;Sévérien Nkurunziza;/doi/abs/10.1198/tech.2007.s512;0;49;3;2017
Data Science and Classification;book review;Jeffrey D Picka;/doi/abs/10.1198/tech.2007.s513;0;49;3;2017
Root Cause Analysis: Simplified Tools and Techniques;book review;Norman Bresky;/doi/abs/10.1198/tech.2007.s514;0;49;3;2017
Graphics of Large Datasets: Visualizing a Million;book review;Tulay Koru-Sengul;/doi/abs/10.1198/tech.2007.s515;0;49;3;2017
Probability and Random Processes;book review;Stergios B Fotopoulos;/doi/abs/10.1198/tech.2007.s516;1;49;3;2017
A Modern Theory of Factorial Design;book review;Jason Loeppky;/doi/abs/10.1198/tech.2007.s517;0;49;3;2017
Pattern Recognition and Machine Learning;book review;Radford M Neal;/doi/abs/10.1198/tech.2007.s518;10;49;3;2017
Advances in Economics and Econometrics: Theory and Applications: Ninth World Congress;book review;José A Ordaz;/doi/abs/10.1198/tech.2007.s519;0;49;3;2017
Missing Data and Small-Area Estimation: Modern Analytical Equipment for the Survey Statistician;book review;S. E Ahmed;/doi/abs/10.1198/tech.2007.s520;0;49;3;2017
Direct and Large-Eddy Simulation VI (ERCOFTAC Series);book review;NA;/doi/abs/10.1198/tech.2007.s521;0;49;3;2017
Advances in Statistical Methods for the Health Sciences: Applications to Cancer and AIDS Studies: Genome Sequence Analysis: and Survival Analysis;book review;NA;/doi/abs/10.1198/tech.2007.s522;0;49;3;2017
Exploring Data Tables: Trends: and Shapes;book review;NA;/doi/abs/10.1198/tech.2007.s523;0;49;3;2017
Survival and Event History Analysis;book review;NA;/doi/abs/10.1198/tech.2007.s524;0;49;3;2017
Forthcoming Reviews;book review;NA;/doi/abs/10.1198/tech.2007.s525;0;49;3;2017
Announcement of Ziegel Prize;article;NA;/doi/abs/10.1198/004017007000000128;0;49;2;2017
Mining and Tracking Massive Text Data: Classification: Construction of Tracking Statistics: and Inference Under Misclassification;article;Daniel R Jeske - Regina Y Liu;/doi/abs/10.1198/004017006000000471;9;49;2;2017
Constrained Multivariate Extrapolation Models With Application to Computer Cache Rates;article;Ilya Gluhovsky - David Vengerov;/doi/abs/10.1198/004017006000000426;4;49;2;2017
A Framework for Validation of Computer Models;article;Maria J Bayarri- James O Berger- Rui Paulo- Jerry Sacks- John A Cafeo- James Cavendish- Chin-Hsu Lin - Jian Tu;/doi/abs/10.1198/004017007000000092;340;49;2;2017
Incorporating Prior Information in Optimal Design for Model Selection;article;Derek R Bingham - Hugh A Chipman;/doi/abs/10.1198/004017007000000038;23;49;2;2017
Estimating a Proportion Using Stratified Data From Both Convenience and Random Samples;article;Todd Graves- Michael Hamada- Jane Booker- Michele Decroix- Kathy Chilcoat - Clint Bowyer;/doi/abs/10.1198/004017007000000047;5;49;2;2017
Graphical Tools for Quadratic Discriminant Analysis;article;Iain Pardoe- Xiangrong Yin - R. Dennis Cook;/doi/abs/10.1198/004017007000000074;20;49;2;2017
Weighted Classical Variogram Estimation for Data With Clustering;article;Cavan Reilly - Andrew Gelman;/doi/abs/10.1198/004017006000000282;9;49;2;2017
A Note on Two-Sided Cusums for a Normal Mean;article;Nadia Uys - Fred Lombard;/doi/abs/10.1198/004017007000000065;3;49;2;2017
Self-Starting Multivariate Exponentially Weighted Moving Average Control Charting;article;Douglas M Hawkins - Edgard M Maboudou-Tchao;/doi/abs/10.1198/004017007000000083;40;49;2;2017
A General Class of Parametric Models for Recurrent Event Data;article;Russell S Stocker IV - Edsel A Peña;/doi/abs/10.1198/004017007000000056;23;49;2;2017
Simulation Techniques in Financial Risk Management;book review;Lianfen Qian;/doi/abs/10.1198/tech.2007.s475;0;49;2;2017
Stochastic Ageing and Dependence for Reliability;book review;Adriana Hornikova;/doi/abs/10.1198/tech.2007.s476;0;49;2;2017
Quality Makes Money;book review;Mariano Ruiz Espejo;/doi/abs/10.1198/tech.2007.s477;0;49;2;2017
Linear Model Theory: Univariate: Multivariate: and Mixed Models;book review;Xianggui Qu;/doi/abs/10.1198/tech.2007.s478;0;49;2;2017
Statistical Monitoring of Clinical Trials: a Unified Approach;book review;Michael R Chernick;/doi/abs/10.1198/tech.2007.s479;0;49;2;2017
Taguchi's Quality Engineering Handbook;book review;J. Douglas Barrett;/doi/abs/10.1198/tech.2007.s480;2;49;2;2017
Elementary Survey Sampling;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s481;1;49;2;2017
Prediction: Learning: and Games;book review;Stan Lipovetsky;/doi/abs/10.1198/tech.2007.s482;0;49;2;2017
Nonparametric Functional Data Analysis: Theory And Practice;book review;Z. Q. John Lu;/doi/abs/10.1198/tech.2007.s483;1;49;2;2017
Matrix Analysis for Statistics;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s484;0;49;2;2017
Probabilistic and Randomized Methods for Design Under Uncertainty;book review;Thomas D Sandry;/doi/abs/10.1198/tech.2007.s485;0;49;2;2017
Estimation in Surveys with Nonresponse;book review;Andreas Karlsson;/doi/abs/10.1198/tech.2007.s486;0;49;2;2017
Statistics in the Pharmaceutical Industry;book review;Tulay Koru-Sengul;/doi/abs/10.1198/tech.2007.s487;0;49;2;2017
Semiparametric Theory and Missing Data;book review;Konstantinos Fokianos;/doi/abs/10.1198/tech.2007.s488;1;49;2;2017
Introduction to Engineering Statistics and Six Sigma;book review;Roger Sauter;/doi/abs/10.1198/tech.2007.s489;2;49;2;2017
Designing Economic Mechanisms;book review;Stan Lipovetsky;/doi/abs/10.1198/tech.2007.s490;1;49;2;2017
Bayesian Statistics and Marketing;book review;B. M. Golam Kibria;/doi/abs/10.1198/tech.2007.s491;0;49;2;2017
Bayesian Models for Categorical Data;book review;Nairanjana Dasgupta;/doi/abs/10.1198/tech.2007.s492;0;49;2;2017
Life Time Data: Statistical Models and Methods;book review;S. E Ahmed;/doi/abs/10.1198/tech.2007.s493;0;49;2;2017
Handbook of Statistical Distributions with Applications;book review;S. E Ahmed;/doi/abs/10.1198/tech.2007.s494;0;49;2;2017
Selected Papers of Frederick Mosteller;book review;NA;/doi/abs/10.1198/tech.2007.s495;0;49;2;2017
Tools for Construction Chronologies—crossing Disciplinary Boundaries;book review;NA;/doi/abs/10.1198/tech.2007.s496;0;49;2;2017
Series Approximation Methods in Statistics;book review;NA;/doi/abs/10.1198/tech.2007.s497;0;49;2;2017
Regression Analysis by Example;book review;NA;/doi/abs/10.1198/tech.2007.s498;0;49;2;2017
Introduction to Linear Regression Analysis;book review;NA;/doi/abs/10.1198/tech.2007.s499;3;49;2;2017
Forthcoming Reviews;book review;NA;/doi/abs/10.1198/tech.2007.s500;1;49;2;2017
Functionally Induced Priors for the Analysis of Experiments;article;V. Roshan Joseph - James Dillon Delaney;/doi/abs/10.1198/004017006000000372;30;49;1;2017
Smoothing Balanced Single-Error-Term Analysis of Variance;article;James S Hodges- Yue Cui- Daniel J Sargent - Bradley P Carlin;/doi/abs/10.1198/004017006000000408;20;49;1;2017
Diagnostics for Linear Models With Functional Responses;article;Qing Shen - Hongquan Xu;/doi/abs/10.1198/004017006000000444;14;49;1;2017
Nonlinear Regression With Censored Data;article;Cédric Heuchenne - Ingrid Van Keilegom;/doi/abs/10.1198/004017006000000417;16;49;1;2017
Efficient Nearly Orthogonal and Space-Filling Latin Hypercubes;article;Thomas M Cioppa - Thomas W Lucas;/doi/abs/10.1198/004017006000000453;171;49;1;2017
Construction of Balanced Equivalent Estimation Second-Order Split-Plot Designs;article;Peter A Parker- Scott M Kowalski - G. Geoffrey Vining;/doi/abs/10.1198/004017006000000462;37;49;1;2017
Finite-Horizon Prediction of Recurrent Events: With Application to Forecasts of Warranty Claims;article;Marc Fredette - J. F Lawless;/doi/abs/10.1198/004017006000000390;20;49;1;2017
Bayesian Approaches to Calculating a Reference Value in Key Comparison Experiments;article;Blaza Toman;/doi/abs/10.1198/004017006000000273;24;49;1;2017
A Kolmogorov–Smirnov-Type Test for Shortfall Dominance Against Parametric Alternatives;article;Michel Denuit- Anne-Cécile Goderniaux - Olivier Scaillet;/doi/abs/10.1198/004017006000000309;6;49;1;2017
Correspondence Analysis and Data Coding With Java and R;book review;Charles E Heckler;/doi/abs/10.1198/tech.2007.s449;0;49;1;2017
Introductory Statistics;book review;Stephen A McGuire;/doi/abs/10.1198/tech.2007.s450;0;49;1;2017
SPC for Right-Brain Thinkers;book review;Mark A McComb;/doi/abs/10.1198/tech.2007.s451;0;49;1;2017
Fractal-Based Point Processes;book review;Jeffrey Scargle;/doi/abs/10.1198/tech.2007.s452;0;49;1;2017
Decisions Under Uncertainty: Probabilistic Analysis for Engineering Decisions;book review;William S Griffith;/doi/abs/10.1198/tech.2007.s453;0;49;1;2017
All of Nonparametric Statistics;book review;Stergios B Fotopoulos;/doi/abs/10.1198/tech.2007.s454;0;49;1;2017
Multivariate Data Analysis;book review;Xianggui Qu;/doi/abs/10.1198/tech.2007.s455;6;49;1;2017
The Grammar of Graphics;book review;Mark Bailey;/doi/abs/10.1198/tech.2007.s456;0;49;1;2017
Queueing Networks and Markov Chains (Modeling and Performance Evaluation With Computer Science Applications);book review;Myron Hlynka;/doi/abs/10.1198/tech.2007.s457;1;49;1;2017
Nonlinear Programming Theory and Algorithms;book review;Katta G Murty;/doi/abs/10.1198/tech.2007.s458;4;49;1;2017
Six Sigma Quality Improvement With MINITAB;book review;Mark Bailey;/doi/abs/10.1198/tech.2007.s459;0;49;1;2017
Modeling Financial Time Series With S—Plus;book review;Thomas L Burr;/doi/abs/10.1198/tech.2007.s460;0;49;1;2017
DNA: Words and Models: Statistics of Exceptional Words;book review;Nairanjana Dasgupta;/doi/abs/10.1198/tech.2007.s461;0;49;1;2017
The Structural Representation of Proximity Matrices With MATLAB;book review;Stan Lipovetsky;/doi/abs/10.1198/tech.2007.s462;0;49;1;2017
Statistical Evidence in Medical Trials: What Do the Data Really Tell Us?;book review;Richard Goldstein;/doi/abs/10.1198/tech.2007.s463;0;49;1;2017
Uncertainty Analysis With High Dimensional Dependence Modelling;book review;Collin Carbno;/doi/abs/10.1198/tech.2007.s464;1;49;1;2017
Introduction to Statistical Quality Control;book review;Fred Spiring;/doi/abs/10.1198/tech.2007.s465;5;49;1;2017
Math Refresher for Scientist and Engineers;book review;NA;/doi/abs/10.1198/tech.2007.s466;0;49;1;2017
The Cambridge Dictionary of Statistics;book review;NA;/doi/abs/10.1198/tech.2007.s467;0;49;1;2017
Models for Discrete Data;book review;NA;/doi/abs/10.1198/tech.2007.s468;0;49;1;2017
Selected Statistical Papers of Sir David Cox: Vol. 1: Design of Investigations: Statistical Methods and Applications;book review;NA;/doi/abs/10.1198/tech.2007.s469;0;49;1;2017
Selected Statistical Papers of Sir David Cox: Vol. 2: Foundations of Statistical Inference: Theoretical Statistics: Time Series and Stochastic Processes;book review;NA;/doi/abs/10.1198/tech.2007.s470;0;49;1;2017
The Art of Semiparametrics;book review;NA;/doi/abs/10.1198/tech.2007.s471;2;49;1;2017
Forthcoming Reviews;book review;NA;/doi/abs/10.1198/tech.2007.s472;0;49;1;2017
The 2005 Technometrics Prizes;article;NA;/doi/abs/10.1198/tech.2007.s473;0;49;1;2017
Announcement of Ziegel Prize;article;Roger Hoerl;/doi/abs/10.1198/004017006000000336;0;48;4;2016
Limit Kriging;article;V. Roshan Joseph;/doi/abs/10.1198/004017006000000011;59;48;4;2016
Latin Hyperrectangle Sampling for Computer Experiments;article;David Mease - Derek Bingham;/doi/abs/10.1198/004017006000000101;26;48;4;2016
Variable Selection for Gaussian Process Models in Computer Experiments;article;Crystal Linkletter- Derek Bingham- Nicholas Hengartner- David Higdon - Kenny Q Ye;/doi/abs/10.1198/004017006000000228;82;48;4;2016
Darwinian Evolution in Parallel Universes: A Parallel Genetic Algorithm for Variable Selection;article;Mu Zhu - Hugh A Chipman;/doi/abs/10.1198/004017006000000093;41;48;4;2016
Sparse Sliced Inverse Regression;article;Lexin Li - Christopher J Nachtsheim;/doi/abs/10.1198/004017006000000129;44;48;4;2016
On Estimating Linear Relationships When Both Variables Are Subject to Heteroscedastic Measurement Errors;article;Chi-Lun Cheng - Jordi Riu;/doi/abs/10.1198/004017006000000237;51;48;4;2016
Robust Experimental Design for Multivariate Generalized Linear Models;article;Hovav A Dror - David M Steinberg;/doi/abs/10.1198/004017006000000318;62;48;4;2016
Effectiveness of Bootstrap Bias Correction in the Context of Clock Offset Estimators;article;Daniel R Jeske - Arunava Chakravartty;/doi/abs/10.1198/004017006000000110;10;48;4;2016
A Multivariate Change-Point Model for Statistical Process Control;article;K. D Zamba - Douglas M Hawkins;/doi/abs/10.1198/004017006000000291;71;48;4;2016
Comparisons of Some Exponentially Weighted Moving Average Control Charts for Monitoring the Process Mean and Variance;article;Marion R Reynolds Jr - Zachary G Stoumbos;/doi/abs/10.1198/004017006000000255;69;48;4;2016
Explanatory Item Response Models: A Generalized Linear and Nonlinear Approach;book review;Deniz Senturk;/doi/abs/10.1198/tech.2006.s428;1;48;4;2016
Numerical Methods for Nonlinear Estimating Equations;book review;Stephen J Ganocy;/doi/abs/10.1198/tech.2006.s429;0;48;4;2016
Applied Research in Uncertainty Modeling and Analysis;book review;Sailes K Sengupta;/doi/abs/10.1198/tech.2006.s430;0;48;4;2016
Applied Sequential Methodologies: Real-World Examples With Data Analysis;book review;Pradipta Sarkar;/doi/abs/10.1198/tech.2006.s431;0;48;4;2016
Statistical Methods in Computer Security;book review;Jeffrey G Glosup;/doi/abs/10.1198/tech.2006.s432;0;48;4;2016
Design and Analysis of Experiments: Volume 2: Advanced Experimental Design;book review;Hongquan Xu;/doi/abs/10.1198/tech.2006.s433;1;48;4;2016
Developing Statistical Software in Fortran 95;book review;Melvin J Hinich;/doi/abs/10.1198/tech.2006.s434;0;48;4;2016
Process Quality Control: Troubleshooting and Interpretation of Data;book review;Peter Wludyka;/doi/abs/10.1198/tech.2006.s435;0;48;4;2016
An Introduction to Statistical Signal Processing;book review;Errol C Caby;/doi/abs/10.1198/tech.2006.s436;0;48;4;2016
